MunAno,Municipio,Ano,AreaGoverno,ValorDespesa,ValorReceita,PGasto,IndiceColetaEsgoto,IndiceTratamentoEsgoto,IndiceEsgotoTratado,IndiceAtendimentoAgua,TaxaMortalidadeInfanciaMilNascidosVivos,ObitosPopulacao60AnosMais,TaxaMortalidadeMilHabitantes,TaxaMortalidadeInfantilMilNascidosVivos,TaxaMortalidadeMulheresIdadeFértilCemMilMulheres,NascidosMortos,TaxaNatalidadeMilHabitantes,TaxaFecundidadeMilMulheres,LeitosInternaçãoMilHabitantes,LeitosSUSMilHabitantes,IndiceEnvelhecimento,IndiceQualidadeAterroResíduos,IndiceAtendimentoAgua,IndiceColetaEsgoto,IndiceTratamentoEsgoto
Conchal2017,Conchal,2017,SANEAMENTO,10031417.3,92646716.07,0.10827601587541084,93.27,84.55,78.86,99.66,16.39,120,6.75,11.71,123.95,8.0,16.0,58.81,2.06,1.87,58.14,8.3,99.9,93.3,84.6
Conchal2017,Conchal,2017,SAÚDE,65727607.5,92646716.07,0.7094434674871688,93.27,84.55,78.86,99.66,16.39,120,6.75,11.71,123.95,8.0,16.0,58.81,2.06,1.87,58.14,8.3,99.9,93.3,84.6
Conchal2018,Conchal,2018,SANEAMENTO,8806217.54,109239252.59,0.0806140405688398,92.47,84.3,77.96,99.03,11.93,142,7.7,11.93,137.53,4.0,18.71,69.18,1.93,1.86,60.46,9.8,99.9,92.5,84.3
Conchal2018,Conchal,2018,SAÚDE,46432567.31,109239252.59,0.42505387220353924,92.47,84.3,77.96,99.03,11.93,142,7.7,11.93,137.53,4.0,18.71,69.18,1.93,1.86,60.46,9.8,99.9,92.5,84.3
Cordeirópolis2014,Cordeirópolis,2014,SANEAMENTO,14799318.87,102680833.9,0.14412932100271927,72.75,15.38,11.19,84.99,10.07,106,6.46,3.36,144.49,,13.27,47.84,,,61.71,7.1,94.6,72.8,15.4
Cordeirópolis2014,Cordeirópolis,2014,SAÚDE,77477764.31,102680833.9,0.7545494262878206,72.75,15.38,11.19,84.99,10.07,106,6.46,3.36,144.49,,13.27,47.84,,,61.71,7.1,94.6,72.8,15.4
Cordeirópolis2016,Cordeirópolis,2016,SANEAMENTO,19881926.63,118825144.74,0.16732087028804743,80.0,0.0,0.0,100.0,6.35,106,6.4,6.35,109.55,1.0,13.62,49.3,,,66.7,7.4,100.0,80.0,
Cordeirópolis2016,Cordeirópolis,2016,SAÚDE,102242125.85,118825144.74,0.8604418372366798,80.0,0.0,0.0,100.0,6.35,106,6.4,6.35,109.55,1.0,13.62,49.3,,,66.7,7.4,100.0,80.0,
Cordeirópolis2017,Cordeirópolis,2017,SANEAMENTO,7850.0,124741840.38,6.292996781261695e-05,80.0,0.0,0.0,100.0,,106,5.98,,46.51,1.0,12.42,45.12,,,69.33,7.9,100.0,80.0,
Cordeirópolis2017,Cordeirópolis,2017,SAÚDE,92363381.08,124741840.38,0.7404362545769264,80.0,0.0,0.0,100.0,,106,5.98,,46.51,1.0,12.42,45.12,,,69.33,7.9,100.0,80.0,
Cordeirópolis2018,Cordeirópolis,2018,SANEAMENTO,34565189.66,141493676.75,0.2442878752883916,71.23,0.0,0.0,100.0,3.23,101,5.86,3.23,92.17,3.0,13.06,47.62,,,72.06,7.9,100.0,71.2,
Cordeirópolis2018,Cordeirópolis,2018,SAÚDE,99802739.05,141493676.75,0.7053512308280588,71.23,0.0,0.0,100.0,3.23,101,5.86,3.23,92.17,3.0,13.06,47.62,,,72.06,7.9,100.0,71.2,
Corumbataí2014,Corumbataí,2014,SANEAMENTO,2528978.77,20450517.92,0.12366331160379726,88.46,100.0,88.46,99.78,18.52,16,4.86,18.52,,,13.81,52.79,,,72.88,8.6,99.8,88.5,100.0
Corumbataí2014,Corumbataí,2014,SAÚDE,15748286.52,20450517.92,0.7700678575283729,88.46,100.0,88.46,99.78,18.52,16,4.86,18.52,,,13.81,52.79,,,72.88,8.6,99.8,88.5,100.0
Corumbataí2015,Corumbataí,2015,SANEAMENTO,2014649.41,20127629.74,0.10009372370340514,88.46,100.0,88.46,99.55,,19,6.38,,97.47,,13.52,51.66,,,77.09,9.5,99.5,88.5,100.0
Corumbataí2015,Corumbataí,2015,SAÚDE,14639585.55,20127629.74,0.7273377809065362,88.46,100.0,88.46,99.55,,19,6.38,,97.47,,13.52,51.66,,,77.09,9.5,99.5,88.5,100.0
Corumbataí2016,Corumbataí,2016,SANEAMENTO,1681557.95,23126615.54,0.0727109397867389,88.46,100.0,88.46,99.33,,13,4.84,,290.98,,11.46,43.65,,,81.03,10.0,99.4,88.5,100.0
Corumbataí2016,Corumbataí,2016,SAÚDE,15622942.83,23126615.54,0.6755395229785535,88.46,100.0,88.46,99.33,,13,4.84,,290.98,,11.46,43.65,,,81.03,10.0,99.4,88.5,100.0
Corumbataí2017,Corumbataí,2017,SANEAMENTO,1997122.44,22359470.5,0.08931886110630392,88.46,100.0,88.46,99.11,,21,6.86,,96.9,,14.23,54.26,,,84.94,10.0,99.1,88.5,100.0
Corumbataí2017,Corumbataí,2017,SAÚDE,17743730.92,22359470.5,0.7935666866529778,88.46,100.0,88.46,99.11,,21,6.86,,96.9,,14.23,54.26,,,84.94,10.0,99.1,88.5,100.0
Corumbataí2018,Corumbataí,2018,SANEAMENTO,1714576.1,23813179.24,0.0720011420029105,88.46,100.0,88.46,99.28,,15,5.58,,96.43,,12.17,46.29,,,89.55,10.0,99.3,88.5,100.0
Corumbataí2018,Corumbataí,2018,SAÚDE,18333195.09,23813179.24,0.769875996196466,88.46,100.0,88.46,99.28,,15,5.58,,96.43,,12.17,46.29,,,89.55,10.0,99.3,88.5,100.0
Cosmópolis2014,Cosmópolis,2014,SANEAMENTO,21215709.4,132790320.76,0.15976849275290506,90.6,0.0,0.0,88.38,13.4,234,5.65,12.18,130.41,10.0,12.84,44.61,1.41,0.99,48.78,9.8,95.2,90.6,
Cosmópolis2014,Cosmópolis,2014,SAÚDE,98937282.75,132790320.76,0.7450639638774226,90.6,0.0,0.0,88.38,13.4,234,5.65,12.18,130.41,10.0,12.84,44.61,1.41,0.99,48.78,9.8,95.2,90.6,
Cosmópolis2015,Cosmópolis,2015,SANEAMENTO,29713403.05,137151749.3,0.21664618352775175,84.88,0.0,0.0,97.3,13.3,215,5.34,9.31,106.43,4.0,11.51,40.02,1.38,0.96,51.1,9.8,100.0,84.9,
Cosmópolis2015,Cosmópolis,2015,SAÚDE,104146561.34,137151749.3,0.7593527743652336,84.88,0.0,0.0,97.3,13.3,215,5.34,9.31,106.43,4.0,11.51,40.02,1.38,0.96,51.1,9.8,100.0,84.9,
Cosmópolis2016,Cosmópolis,2016,SANEAMENTO,50921383.74,146868002.15,0.346715302139078,84.88,0.0,0.0,96.38,8.73,244,5.29,8.73,104.98,3.0,10.33,36.06,1.35,0.95,53.45,9.5,100.0,84.9,
Cosmópolis2016,Cosmópolis,2016,SAÚDE,198703820.64,146868002.15,1.352941537511069,84.88,0.0,0.0,96.38,8.73,244,5.29,8.73,104.98,3.0,10.33,36.06,1.35,0.95,53.45,9.5,100.0,84.9,
Cosmópolis2017,Cosmópolis,2017,SANEAMENTO,22725010.9,157012407.97,0.14473385380053538,95.0,0.0,0.0,95.53,13.51,229,5.25,9.46,113.88,5.0,10.94,38.31,1.33,,55.94,8.3,99.8,95.0,
Cosmópolis2017,Cosmópolis,2017,SAÚDE,108356057.45,157012407.97,0.6901114303699065,95.0,0.0,0.0,95.53,13.51,229,5.25,9.46,113.88,5.0,10.94,38.31,1.33,,55.94,8.3,99.8,95.0,
Cosmópolis2018,Cosmópolis,2018,SANEAMENTO,22765479.94,168591444.0,0.13503342399748353,98.31,0.0,0.0,94.37,7.97,262,5.62,7.97,81.71,5.0,10.94,38.45,1.63,0.87,58.52,9.8,98.6,98.3,
Cosmópolis2018,Cosmópolis,2018,SAÚDE,91110146.31,168591444.0,0.5404197517283261,98.31,0.0,0.0,94.37,7.97,262,5.62,7.97,81.71,5.0,10.94,38.45,1.63,0.87,58.52,9.8,98.6,98.3,
Cosmorama2014,Cosmorama,2014,SANEAMENTO,2226357.8,24041516.22,0.09260471675858387,97.39,100.0,97.39,100.0,,61,10.95,,57.7,,10.81,44.43,,,132.15,9.2,100.0,97.4,100.0
Cosmorama2014,Cosmorama,2014,SAÚDE,17285283.82,24041516.22,0.7189764431587918,97.39,100.0,97.39,100.0,,61,10.95,,57.7,,10.81,44.43,,,132.15,9.2,100.0,97.4,100.0
Cosmorama2015,Cosmorama,2015,SANEAMENTO,2609810.71,24569788.03,0.10622031849901963,86.71,100.0,86.71,100.0,,43,7.46,,58.28,,12.11,50.12,,,139.0,9.5,100.0,86.7,100.0
Cosmorama2015,Cosmorama,2015,SAÚDE,16275740.84,24569788.03,0.6624290295108418,86.71,100.0,86.71,100.0,,43,7.46,,58.28,,12.11,50.12,,,139.0,9.5,100.0,86.7,100.0
Cosmorama2016,Cosmorama,2016,SANEAMENTO,3319958.65,26458956.56,0.12547579654063273,83.38,100.0,83.38,100.0,35.09,47,8.62,35.09,176.26,1.0,8.05,33.49,,,144.09,9.5,100.0,83.4,100.0
Cosmorama2016,Cosmorama,2016,SAÚDE,16323274.2,26458956.56,0.6169281151728079,83.38,100.0,83.38,100.0,35.09,47,8.62,35.09,176.26,1.0,8.05,33.49,,,144.09,9.5,100.0,83.4,100.0
Cravinhos2014,Cravinhos,2014,SANEAMENTO,16666794.28,103367372.65,0.16123844355059166,100.0,100.0,100.0,97.51,14.81,156,6.98,12.35,88.77,1.0,12.34,44.94,0.46,0.4,62.83,10.0,100.0,100.0,100.0
Cravinhos2014,Cravinhos,2014,SAÚDE,60826482.33,103367372.65,0.5884495346124093,100.0,100.0,100.0,97.51,14.81,156,6.98,12.35,88.77,1.0,12.34,44.94,0.46,0.4,62.83,10.0,100.0,100.0,100.0
Cravinhos2015,Cravinhos,2015,SANEAMENTO,17615586.17,109052191.04,0.16153353730910971,99.8,100.0,99.8,97.51,2.29,144,5.65,2.29,65.97,3.0,13.2,48.05,0.45,0.39,66.1,10.0,100.0,99.8,100.0
Cravinhos2015,Cravinhos,2015,SAÚDE,65378177.28,109052191.04,0.5995127347420236,99.8,100.0,99.8,97.51,2.29,144,5.65,2.29,65.97,3.0,13.2,48.05,0.45,0.39,66.1,10.0,100.0,99.8,100.0
Cravinhos2016,Cravinhos,2016,SANEAMENTO,19182325.85,118195543.51,0.16229313965950898,95.93,100.0,95.93,97.51,15.08,184,7.28,15.08,120.59,2.0,11.93,43.63,0.45,0.39,69.22,10.0,100.0,95.9,100.0
Cravinhos2016,Cravinhos,2016,SAÚDE,66258405.95,118195543.51,0.5605829457046675,95.93,100.0,95.93,97.51,15.08,184,7.28,15.08,120.59,2.0,11.93,43.63,0.45,0.39,69.22,10.0,100.0,95.9,100.0
Cravinhos2017,Cravinhos,2017,SANEAMENTO,21380141.74,120679467.34,0.1771647009326284,79.96,100.0,79.96,97.51,12.59,158,6.81,12.59,142.06,,11.8,43.38,0.45,0.39,72.55,9.2,100.0,80.0,100.0
Cravinhos2017,Cravinhos,2017,SAÚDE,67105967.02,120679467.34,0.5560678092068218,79.96,100.0,79.96,97.51,12.59,158,6.81,12.59,142.06,,11.8,43.38,0.45,0.39,72.55,9.2,100.0,80.0,100.0
Cravinhos2018,Cravinhos,2018,SANEAMENTO,23251900.75,137933608.36,0.16857313475997576,91.81,100.0,91.81,97.51,12.25,187,7.17,9.8,130.8,2.0,12.04,44.47,0.44,0.38,75.98,9.4,100.0,91.8,100.0
Cravinhos2018,Cravinhos,2018,SAÚDE,77597234.71,137933608.36,0.5625694537583253,91.81,100.0,91.81,97.51,12.25,187,7.17,9.8,130.8,2.0,12.04,44.47,0.44,0.38,75.98,9.4,100.0,91.8,100.0
Cristais Paulista2014,Cristais Paulista,2014,SANEAMENTO,2402713.37,24709715.98,0.09723759560590466,80.72,100.0,80.72,72.85,10.75,30,5.92,10.75,188.77,,11.71,43.89,,,63.31,6.7,100.0,80.7,100.0
Cristais Paulista2014,Cristais Paulista,2014,SAÚDE,15474628.5,24709715.98,0.6262568340536628,80.72,100.0,80.72,72.85,10.75,30,5.92,10.75,188.77,,11.71,43.89,,,63.31,6.7,100.0,80.7,100.0
Cristais Paulista2015,Cristais Paulista,2015,SANEAMENTO,2344362.01,23643234.25,0.09915572401013621,80.82,100.0,80.82,72.86,8.2,32,5.73,8.2,46.75,1.0,15.19,57.04,,,66.77,7.5,100.0,80.8,100.0
Cristais Paulista2015,Cristais Paulista,2015,SAÚDE,15092128.8,23643234.25,0.6383275925966009,80.82,100.0,80.82,72.86,8.2,32,5.73,8.2,46.75,1.0,15.19,57.04,,,66.77,7.5,100.0,80.8,100.0
Cristais Paulista2016,Cristais Paulista,2016,SANEAMENTO,2552871.77,26096363.01,0.09782481064590309,84.26,100.0,84.26,72.85,17.86,35,6.17,17.86,184.84,,13.81,51.76,,,70.27,4.3,100.0,84.3,100.0
Cristais Paulista2016,Cristais Paulista,2016,SAÚDE,16015471.18,26096363.01,0.6137051041887694,84.26,100.0,84.26,72.85,17.86,35,6.17,17.86,184.84,,13.81,51.76,,,70.27,4.3,100.0,84.3,100.0
Cristais Paulista2017,Cristais Paulista,2017,SANEAMENTO,2339794.53,26223077.19,0.08922654321027836,82.98,100.0,82.98,72.85,16.0,36,5.37,16.0,,1.0,15.27,57.21,,,73.64,7.2,100.0,83.0,100.0
Cristais Paulista2017,Cristais Paulista,2017,SAÚDE,17807353.84,26223077.19,0.6790718614362589,82.98,100.0,82.98,72.85,16.0,36,5.37,16.0,,1.0,15.27,57.21,,,73.64,7.2,100.0,83.0,100.0
Cristais Paulista2018,Cristais Paulista,2018,SANEAMENTO,5393885.4,31232819.3,0.17269927982454022,87.92,100.0,87.92,71.85,18.87,34,6.78,18.87,226.65,1.0,12.83,48.05,,,77.68,9.4,98.6,87.9,100.0
Cristais Paulista2018,Cristais Paulista,2018,SAÚDE,21851423.5,31232819.3,0.6996301963684719,87.92,100.0,87.92,71.85,18.87,34,6.78,18.87,226.65,1.0,12.83,48.05,,,77.68,9.4,98.6,87.9,100.0
Cruzeiro2014,Cruzeiro,2014,SANEAMENTO,13647637.18,149460760.69,0.09131250983197442,100.0,0.0,0.0,97.45,16.87,392,7.35,15.93,118.34,15.0,13.63,50.51,1.99,1.42,69.14,9.6,100.0,100.0,
Cruzeiro2014,Cruzeiro,2014,SAÚDE,140729614.54,149460760.69,0.941582351717656,100.0,0.0,0.0,97.45,16.87,392,7.35,15.93,118.34,15.0,13.63,50.51,1.99,1.42,69.14,9.6,100.0,100.0,
Cruzeiro2015,Cruzeiro,2015,SANEAMENTO,13728697.76,155006319.06,0.08856863283545158,100.0,0.0,0.0,100.0,11.27,392,7.15,10.33,66.41,8.0,13.55,50.52,1.53,0.98,72.43,9.5,100.0,100.0,
Cruzeiro2015,Cruzeiro,2015,SAÚDE,147769520.95,155006319.06,0.9533128832818822,100.0,0.0,0.0,100.0,11.27,392,7.15,10.33,66.41,8.0,13.55,50.52,1.53,0.98,72.43,9.5,100.0,100.0,
Cruzeiro2016,Cruzeiro,2016,SANEAMENTO,16165992.31,166231004.34,0.09725016325435262,100.0,0.0,0.0,100.0,5.24,403,6.99,5.24,114.39,10.0,12.1,45.47,1.52,0.98,75.37,9.6,100.0,100.0,
Cruzeiro2016,Cruzeiro,2016,SAÚDE,154645149.51,166231004.34,0.9303026840510275,100.0,0.0,0.0,100.0,5.24,403,6.99,5.24,114.39,10.0,12.1,45.47,1.52,0.98,75.37,9.6,100.0,100.0,
Cruzeiro2017,Cruzeiro,2017,SANEAMENTO,13576991.82,170777313.39,0.07950114421225585,100.0,0.0,0.0,100.0,14.99,464,8.11,11.78,81.44,10.0,11.81,44.74,1.54,0.97,78.41,9.8,100.0,100.0,
Cruzeiro2017,Cruzeiro,2017,SAÚDE,171241763.93,170777313.39,1.0027196266926823,100.0,0.0,0.0,100.0,14.99,464,8.11,11.78,81.44,10.0,11.81,44.74,1.54,0.97,78.41,9.8,100.0,100.0,
Cruzeiro2018,Cruzeiro,2018,SANEAMENTO,14884712.97,188391733.19,0.07900937433909704,100.0,0.0,0.0,100.0,16.3,443,8.07,11.96,115.56,12.0,11.59,44.3,1.51,1.06,81.59,9.2,100.0,100.0,
Cruzeiro2018,Cruzeiro,2018,SAÚDE,168835588.52,188391733.19,0.8961942525881595,100.0,0.0,0.0,100.0,16.3,443,8.07,11.96,115.56,12.0,11.59,44.3,1.51,1.06,81.59,9.2,100.0,100.0,
Cunha2017,Cunha,2017,SANEAMENTO,933651.33,49712578.86,0.0187809876576578,40.49,47.87,19.38,55.64,4.17,108,6.68,4.17,53.58,3.0,11.06,42.86,1.84,1.15,89.83,9.8,100.0,40.5,47.9
Cunha2017,Cunha,2017,SAÚDE,37274299.92,49712578.86,0.7497961436474954,40.49,47.87,19.38,55.64,4.17,108,6.68,4.17,53.58,3.0,11.06,42.86,1.84,1.15,89.83,9.8,100.0,40.5,47.9
Cunha2018,Cunha,2018,SANEAMENTO,2559412.28,62579051.72,0.04089886646815427,40.49,47.87,19.38,55.64,12.24,122,7.65,12.24,197.91,6.0,11.3,44.08,1.84,1.15,93.86,9.2,100.0,40.5,47.9
Cunha2018,Cunha,2018,SAÚDE,40503633.85,62579051.72,0.6472394952743461,40.49,47.87,19.38,55.64,12.24,122,7.65,12.24,197.91,6.0,11.3,44.08,1.84,1.15,93.86,9.2,100.0,40.5,47.9
Descalvado2014,Descalvado,2014,SAÚDE,84697737.35,85203152.65,0.9940681150370554,80.0,0.0,0.0,90.23,13.51,182,7.93,8.11,69.57,4.0,11.69,42.9,1.2,0.73,87.47,10.0,100.0,80.0,
Descalvado2015,Descalvado,2015,SAÚDE,78881972.32,91395382.21,0.8630848781697983,80.0,0.0,0.0,90.32,17.86,195,8.02,15.31,81.03,5.0,12.33,45.38,1.26,0.79,91.77,10.0,100.0,80.0,
Descalvado2016,Descalvado,2016,SAÚDE,79448173.28,96332027.95,0.8247326976365185,80.0,0.0,0.0,90.33,5.8,172,7.36,5.8,58.06,3.0,10.81,40.06,1.25,0.78,95.32,10.0,100.0,80.0,
Descalvado2017,Descalvado,2017,SAÚDE,84804381.84,99926901.39,0.8486641801192351,80.0,0.0,0.0,90.29,11.2,189,7.74,8.4,81.52,1.0,11.14,41.57,1.25,0.78,99.11,10.0,100.0,80.0,
Descalvado2018,Descalvado,2018,SAÚDE,99595277.98,109424736.91,0.9101715095912494,80.0,0.0,0.0,90.38,8.06,196,8.17,2.69,105.14,,11.56,43.46,1.24,0.78,102.96,10.0,100.0,80.0,
Dobrada2014,Dobrada,2014,SANEAMENTO,2970281.81,17247472.61,0.1722154820688247,80.0,100.0,80.0,97.77,,29,4.56,,,,15.25,56.32,,,43.6,7.6,100.0,80.0,100.0
Dobrada2014,Dobrada,2014,SAÚDE,13254531.0,17247472.61,0.768491204462913,80.0,100.0,80.0,97.77,,29,4.56,,,,15.25,56.32,,,43.6,7.6,100.0,80.0,100.0
Dobrada2015,Dobrada,2015,SANEAMENTO,2436440.22,17925738.58,0.1359185402111337,86.26,100.0,86.26,97.77,15.15,30,6.05,7.58,131.87,,15.66,58.02,,,45.6,8.0,100.0,86.3,100.0
Dobrada2015,Dobrada,2015,SAÚDE,13024440.35,17925738.58,0.7265776130714945,86.26,100.0,86.26,97.77,15.15,30,6.05,7.58,131.87,,15.66,58.02,,,45.6,8.0,100.0,86.3,100.0
Dobrada2016,Dobrada,2016,SANEAMENTO,2682359.77,19634276.9,0.13661617301526394,57.67,100.0,57.67,97.77,20.83,37,5.4,20.83,,,11.27,41.81,,,47.29,7.4,100.0,57.7,100.0
Dobrada2016,Dobrada,2016,SAÚDE,13116080.57,19634276.9,0.6680195373021351,57.67,100.0,57.67,97.77,20.83,37,5.4,20.83,,,11.27,41.81,,,47.29,7.4,100.0,57.7,100.0
Dobrada2017,Dobrada,2017,SANEAMENTO,3015767.28,19611542.89,0.1537751158547424,100.0,100.0,100.0,97.77,15.63,30,6.04,15.63,172.86,,14.86,55.32,,,49.13,9.5,100.0,100.0,100.0
Dobrada2017,Dobrada,2017,SAÚDE,14294280.69,19611542.89,0.7288707864636549,100.0,100.0,100.0,97.77,15.63,30,6.04,15.63,172.86,,14.86,55.32,,,49.13,9.5,100.0,100.0,100.0
Dobrada2018,Dobrada,2018,SANEAMENTO,3041101.72,21403226.24,0.14208613626279176,100.0,100.0,100.0,97.77,10.42,38,5.63,,42.9,2.0,11.02,41.18,,,51.11,8.2,100.0,100.0,100.0
Dobrada2018,Dobrada,2018,SAÚDE,14518911.81,21403226.24,0.6783515553774757,100.0,100.0,100.0,97.77,10.42,38,5.63,,42.9,2.0,11.02,41.18,,,51.11,8.2,100.0,100.0,100.0
Dois Córregos2014,Dois Córregos,2014,SANEAMENTO,12008881.93,66090997.77,0.18170223381694905,80.0,100.0,80.0,94.06,5.39,149,8.27,5.39,193.57,2.0,14.47,55.24,2.61,1.83,65.32,8.2,94.1,80.0,100.0
Dois Córregos2014,Dois Córregos,2014,SAÚDE,51858725.47,66090997.77,0.7846564164528272,80.0,100.0,80.0,94.06,5.39,149,8.27,5.39,193.57,2.0,14.47,55.24,2.61,1.83,65.32,8.2,94.1,80.0,100.0
Dois Córregos2015,Dois Córregos,2015,SANEAMENTO,16699063.37,65615627.51,0.25449826518012064,79.96,100.0,79.96,93.38,25.21,157,8.85,19.61,88.85,2.0,13.8,52.87,2.59,1.82,66.46,8.2,93.4,80.0,100.0
Dois Córregos2015,Dois Córregos,2015,SAÚDE,49833325.67,65615627.51,0.7594734297466753,79.96,100.0,79.96,93.38,25.21,157,8.85,19.61,88.85,2.0,13.8,52.87,2.59,1.82,66.46,8.2,93.4,80.0,100.0
Dois Córregos2016,Dois Córregos,2016,SANEAMENTO,17825291.95,74921893.09,0.23791833354487385,79.98,99.7,79.73,92.72,11.11,173,8.36,11.11,73.81,,13.8,53.14,2.57,1.8,67.48,7.4,97.9,80.0,99.7
Dois Córregos2016,Dois Córregos,2016,SAÚDE,50929864.12,74921893.09,0.6797727876259139,79.98,99.7,79.73,92.72,11.11,173,8.36,11.11,73.81,,13.8,53.14,2.57,1.8,67.48,7.4,97.9,80.0,99.7
Dois Córregos2017,Dois Córregos,2017,SANEAMENTO,14832496.5,71826272.63,0.2065051680519037,98.77,100.0,98.77,94.69,11.53,177,8.48,11.53,117.75,1.0,13.19,51.07,2.55,1.79,68.56,7.6,100.0,98.8,100.0
Dois Córregos2017,Dois Córregos,2017,SAÚDE,52863877.16,71826272.63,0.7359963871760221,98.77,100.0,98.77,94.69,11.53,177,8.48,11.53,117.75,1.0,13.19,51.07,2.55,1.79,68.56,7.6,100.0,98.8,100.0
Dois Córregos2018,Dois Córregos,2018,SANEAMENTO,16671146.78,81180364.25,0.20535934932073183,99.15,100.0,99.15,94.64,11.59,167,8.22,8.7,205.4,1.0,13.01,50.62,2.53,1.77,69.66,7.6,100.0,99.2,100.0
Dois Córregos2018,Dois Córregos,2018,SAÚDE,58210759.87,81180364.25,0.7170546770489515,99.15,100.0,99.15,94.64,11.59,167,8.22,8.7,205.4,1.0,13.01,50.62,2.53,1.77,69.66,7.6,100.0,99.2,100.0
Dracena2014,Dracena,2014,SAÚDE,109404193.44,98827826.31,1.1070181094221823,92.0,100.0,92.0,100.0,22.73,295,8.4,18.6,88.61,2.0,10.99,42.88,3.25,2.45,109.66,9.0,100.0,92.0,100.0
Dracena2015,Dracena,2015,SANEAMENTO,273571.56,103014841.18,0.00265565191254319,92.0,100.0,92.0,100.0,6.04,292,8.27,2.01,97.58,6.0,11.23,44.09,3.23,2.44,113.41,9.4,100.0,92.0,100.0
Dracena2015,Dracena,2015,SAÚDE,109116188.36,103014841.18,1.0592278462997287,92.0,100.0,92.0,100.0,6.04,292,8.27,2.01,97.58,6.0,11.23,44.09,3.23,2.44,113.41,9.4,100.0,92.0,100.0
Dracena2016,Dracena,2016,SANEAMENTO,836293.87,109546965.19,0.007634112625114887,92.0,100.0,92.0,100.0,11.65,311,9.21,9.71,124.88,3.0,11.6,45.94,3.22,2.43,116.71,7.4,100.0,92.0,100.0
Dracena2016,Dracena,2016,SAÚDE,114874085.76,109546965.19,1.0486286458119636,92.0,100.0,92.0,100.0,11.65,311,9.21,9.71,124.88,3.0,11.6,45.94,3.22,2.43,116.71,7.4,100.0,92.0,100.0
Dracena2017,Dracena,2017,SAÚDE,117230401.56,108893574.39,1.0765594041402464,96.0,100.0,96.0,100.0,13.83,312,8.71,11.86,107.59,2.0,11.36,45.37,3.21,2.42,120.13,3.2,100.0,96.0,100.0
Dracena2018,Dracena,2018,SANEAMENTO,13811687.09,117682290.97,0.1173641928293266,96.0,100.0,96.0,100.0,15.75,344,9.46,15.75,153.26,6.0,11.37,45.8,3.2,2.42,123.6,4.9,100.0,96.0,100.0
Dracena2018,Dracena,2018,SAÚDE,119658072.13,117682290.97,1.0167891119701575,96.0,100.0,96.0,100.0,15.75,344,9.46,15.75,153.26,6.0,11.37,45.8,3.2,2.42,123.6,4.9,100.0,96.0,100.0
Dumont2014,Dumont,2014,SANEAMENTO,3016434.65,22959271.02,0.13138198714464236,93.33,100.0,93.33,96.37,20.62,31,5.69,10.31,119.09,2.0,11.04,38.51,,,57.97,10.0,99.9,93.3,100.0
Dumont2014,Dumont,2014,SAÚDE,14610360.26,22959271.02,0.6363599370063971,93.33,100.0,93.33,96.37,20.62,31,5.69,10.31,119.09,2.0,11.04,38.51,,,57.97,10.0,99.9,93.3,100.0
Dumont2015,Dumont,2015,SANEAMENTO,4127005.45,25939880.01,0.15909886431274975,100.0,100.0,100.0,94.79,33.61,30,6.03,25.21,233.01,1.0,13.28,46.21,,,61.78,10.0,98.3,100.0,100.0
Dumont2015,Dumont,2015,SAÚDE,14757230.7,25939880.01,0.5689012707194862,100.0,100.0,100.0,94.79,33.61,30,6.03,25.21,233.01,1.0,13.28,46.21,,,61.78,10.0,98.3,100.0,100.0
Dumont2016,Dumont,2016,SANEAMENTO,4128950.92,26946441.33,0.1532280596697256,70.55,100.0,70.55,93.3,9.71,42,6.39,9.71,76.6,4.0,11.34,39.45,,,65.34,10.0,96.7,70.6,100.0
Dumont2016,Dumont,2016,SAÚDE,15220874.15,26946441.33,0.5648565598550598,70.55,100.0,70.55,93.3,9.71,42,6.39,9.71,76.6,4.0,11.34,39.45,,,65.34,10.0,96.7,70.6,100.0
Dumont2017,Dumont,2017,SANEAMENTO,4859002.21,26647042.02,0.18234677628958082,70.66,100.0,70.66,91.89,,39,5.33,,37.85,,10.76,37.47,,,68.74,10.0,95.3,70.7,100.0
Dumont2017,Dumont,2017,SAÚDE,15727066.51,26647042.02,0.590199336128791,70.66,100.0,70.66,91.89,,39,5.33,,37.85,,10.76,37.47,,,68.74,10.0,95.3,70.7,100.0
Elisiário2015,Elisiário,2015,SANEAMENTO,784976.88,14117774.96,0.05560202526418511,96.57,56.11,54.18,91.6,,15,6.62,,116.41,,12.64,48.89,,,95.79,9.8,100.0,96.6,56.1
Elisiário2015,Elisiário,2015,SAÚDE,8258459.59,14117774.96,0.5849689213348956,96.57,56.11,54.18,91.6,,15,6.62,,116.41,,12.64,48.89,,,95.79,9.8,100.0,96.6,56.1
Elisiário2016,Elisiário,2016,SANEAMENTO,903308.09,14865133.66,0.060766899959377826,65.15,56.69,36.94,91.61,26.32,18,5.66,26.32,,,11.31,43.78,,,97.27,7.4,100.0,65.2,56.7
Elisiário2016,Elisiário,2016,SAÚDE,8928203.63,14865133.66,0.600613747189139,65.15,56.69,36.94,91.61,26.32,18,5.66,26.32,,,11.31,43.78,,,97.27,7.4,100.0,65.2,56.7
